ENSG00000000003	5
ENSG00000000005	0
ENSG00000000419	1232
ENSG00000000457	343
ENSG00000000460	74
ENSG00000000938	5125
ENSG00000000971	53
ENSG00000001036	234
ENSG00000001084	215
ENSG00000001167	1391
ENSG00000001460	11
ENSG00000001461	586
ENSG00000001497	525
ENSG00000001561	339
ENSG00000001617	3
ENSG00000001626	0
ENSG00000001629	989
ENSG00000001630	41
ENSG00000001631	822
ENSG00000002016	76
ENSG00000002079	0
ENSG00000002330	158
ENSG00000002549	513
ENSG00000002586	0
ENSG00000002587	4
ENSG00000002726	21
ENSG00000002745	10
ENSG00000002746	0
ENSG00000002822	123
ENSG00000002834	3386
ENSG00000002919	287
ENSG00000002933	92
ENSG00000003056	1175
ENSG00000003096	8
ENSG00000003137	0
ENSG00000003147	19
ENSG00000003249	5
ENSG00000003393	706
ENSG00000003400	756
ENSG00000003402	18807
ENSG00000003436	65
ENSG00000003509	257
ENSG00000003756	4922
ENSG00000003987	0
ENSG00000003989	0
ENSG00000004059	320
ENSG00000004139	267
ENSG00000004142	334
ENSG00000004399	609
ENSG00000004455	1187
ENSG00000004468	208
ENSG00000004478	178
ENSG00000004487	1297
ENSG00000004534	1480
ENSG00000004660	415
ENSG00000004700	725
ENSG00000004766	345
ENSG00000004776	0
ENSG00000004777	24
ENSG00000004779	98
ENSG00000004799	203
ENSG00000004809	31
ENSG00000004838	11
ENSG00000004846	0
ENSG00000004848	0
ENSG00000004864	174
ENSG00000004866	92
ENSG00000004897	812
ENSG00000004939	323
ENSG00000004948	0
ENSG00000004961	56
ENSG00000004975	161
ENSG00000005001	2
ENSG00000005007	1997
ENSG00000005020	1759
ENSG00000005022	934
ENSG00000005059	658
ENSG00000005073	0
ENSG00000005075	315
ENSG00000005100	133
ENSG00000005102	5
ENSG00000005108	18
ENSG00000005156	658
ENSG00000005175	628
ENSG00000005187	157
ENSG00000005189	20
ENSG00000005194	177
ENSG00000005206	205
ENSG00000005238	1024
ENSG00000005243	5
ENSG00000005249	1655
ENSG00000005302	1966
ENSG00000005339	5504
ENSG00000005379	707
ENSG00000005381	101
ENSG00000005421	0
ENSG00000005436	195
ENSG00000005448	43
ENSG00000005469	104
ENSG00000005471	84
ENSG00000005483	5194
ENSG00000005486	149
ENSG00000005513	21
ENSG00000005700	892
ENSG00000005801	492
ENSG00000005810	10667
ENSG00000005812	2031
ENSG00000005844	4076
ENSG00000005882	40
ENSG00000005884	38
ENSG00000005889	3034
ENSG00000005893	5634
ENSG00000005961	816
ENSG00000005981	0
ENSG00000006007	922
ENSG00000006015	358
ENSG00000006016	1
ENSG00000006025	222
ENSG00000006042	1
ENSG00000006047	0
ENSG00000006059	0
ENSG00000006062	265
ENSG00000006071	0
ENSG00000006116	0
ENSG00000006118	10
ENSG00000006125	2097
ENSG00000006128	0
ENSG00000006194	272
ENSG00000006210	0
ENSG00000006282	124
